job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_total_sortie_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_total_sortie_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_sortie_time,best_avg_truck_wait_for_drone,best_avg_drone_wait_for_truck,best_multi_avg_sortie_time,best_multi_avg_truck_wait_for_drone,best_multi_avg_drone_wait_for_truck
32,test_data/data_demand_random/50/C101_3.dat,4,90,3,1044.54101966249,"[[[[0,[20,47,45,44,43,49,31,33,23,13,15,16,14,21,46]],[20,[]],[47,[]],[45,[]],[44,[]],[42,[42]],[43,[]],[49,[]],[31,[9,41,8]],[33,[]],[23,[]],[8,[]],[9,[]],[13,[]],[15,[]],[16,[]],[14,[]],[12,[12,25,40,48]],[25,[]],[21,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[10,7,5,3,4,1,2,11,18,19,26,24,50,35,38,36,29,28,22]],[10,[6]],[7,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[]],[6,[]],[11,[17]],[18,[]],[19,[]],[17,[]],[26,[]],[24,[]],[50,[]],[35,[30,27,37,39]],[38,[]],[37,[]],[39,[]],[36,[]],[34,[32,34]],[32,[]],[29,[]],[30,[]],[28,[]],[27,[]],[22,[]]]],[[[10,[6]]],[[42,[42]],[11,[17]]],[[31,[9,41,8]]],[[12,[12,25,40,48]]],[[35,[30,27,37,39]]],[[34,[32,34]]]]]",1044.54101966249,"[[[[0,[20,47,45,44,43,49,31,33,23,13,15,16,14,21,46]],[20,[]],[47,[]],[45,[]],[44,[]],[42,[42]],[43,[]],[49,[]],[31,[9,41,8]],[33,[]],[23,[]],[8,[]],[9,[]],[13,[]],[15,[]],[16,[]],[14,[]],[12,[12,25,40,48]],[25,[]],[21,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[10,7,5,3,4,1,2,11,18,19,26,24,50,35,38,36,29,28,22]],[10,[6]],[7,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[]],[6,[]],[11,[17]],[18,[]],[19,[]],[17,[]],[26,[]],[24,[]],[50,[]],[35,[30,27,37,39]],[38,[]],[37,[]],[39,[]],[36,[]],[34,[32,34]],[32,[]],[29,[]],[30,[]],[28,[]],[27,[]],[22,[]]]],[[[10,[6]]],[[42,[42]],[11,[17]]],[[31,[9,41,8]]],[[12,[12,25,40,48]]],[[35,[30,27,37,39]]],[[34,[32,34]]]]]",65.619042480179,428.714254881072,1,6,2.666666666667,65.619042480179,428.714254881072,1,6,2.666666666667,results/sol_best_C101_3.dat_A4_L90_pid2740.txt,results/sol_best_multi_C101_3.dat_A4_L90_pid2740.txt,C101_3.dat_A4_L90_r3.log,71.452375813512,10.767911030906,0,71.452375813512,10.767911030906,0
33,test_data/data_demand_random/50/C101_3.dat,4,120,1,919.117242768624,"[[[[0,[43,35,46,26,23,1,11,49,13,16]],[43,[]],[35,[]],[46,[]],[26,[4,5,3,10]],[23,[]],[7,[2,7,22]],[4,[]],[3,[]],[2,[]],[5,[]],[1,[]],[11,[]],[10,[47,20]],[49,[17,8,15,21]],[47,[]],[20,[]],[22,[]],[21,[14,12,9]],[9,[]],[13,[]],[17,[]],[15,[]],[16,[]],[14,[]],[12,[]],[8,[]],[6,[6]]],[[0,[29,18,19,31,33,36,28]],[24,[24]],[29,[]],[18,[]],[19,[38,50]],[27,[27,48,39,42]],[42,[]],[41,[41,40,45,44]],[40,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[32,[32,34,37,30]],[33,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[30,[]],[28,[]],[25,[25]]]],[[[26,[4,5,3,10]]],[[7,[2,7,22]],[24,[24]]],[[10,[47,20]],[19,[38,50]]],[[49,[17,8,15,21]]],[[21,[14,12,9]]],[[27,[27,48,39,42]]],[[41,[41,40,45,44]]],[[32,[32,34,37,30]]],[[6,[6]],[25,[25]]]]]",919.117242768624,"[[[[0,[43,35,46,26,23,1,11,49,13,16]],[43,[]],[35,[]],[46,[]],[26,[4,5,3,10]],[23,[]],[7,[2,7,22]],[4,[]],[3,[]],[2,[]],[5,[]],[1,[]],[11,[]],[10,[47,20]],[49,[17,8,15,21]],[47,[]],[20,[]],[22,[]],[21,[14,12,9]],[9,[]],[13,[]],[17,[]],[15,[]],[16,[]],[14,[]],[12,[]],[8,[]],[6,[6]]],[[0,[29,18,19,31,33,36,28]],[24,[24]],[29,[]],[18,[]],[19,[38,50]],[27,[27,48,39,42]],[42,[]],[41,[41,40,45,44]],[40,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[32,[32,34,37,30]],[33,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[30,[]],[28,[]],[25,[25]]]],[[[26,[4,5,3,10]]],[[7,[2,7,22]],[24,[24]]],[[10,[47,20]],[19,[38,50]]],[[49,[17,8,15,21]]],[[21,[14,12,9]]],[[27,[27,48,39,42]]],[[41,[41,40,45,44]]],[[32,[32,34,37,30]]],[[6,[6]],[25,[25]]]]]",49.68299721016,507.146974891443,3,9,3.666666666667,49.68299721016,507.146974891443,3,9,3.666666666667,results/sol_best_C101_3.dat_A4_L120_pid2753.txt,results/sol_best_multi_C101_3.dat_A4_L120_pid2753.txt,C101_3.dat_A4_L120_r1.log,56.349663876827,2.942940149651,2.658567684417,56.349663876827,2.942940149651,2.658567684417
33,test_data/data_demand_random/50/C101_3.dat,4,120,2,1119.55294535724,"[[[[0,[1,43,35,31,49,22,7,5,15,14,21]],[1,[]],[10,[10,20]],[43,[12,9,42,17]],[35,[]],[31,[]],[49,[]],[22,[]],[7,[]],[5,[]],[9,[]],[17,[]],[15,[41,25]],[14,[]],[12,[]],[25,[]],[21,[]],[20,[]],[42,[]],[41,[]]],[[0,[3,4,11,2,13,16,19,18,36,38,46,47,50,24,29,28,26,23]],[3,[]],[4,[]],[11,[]],[2,[6,8]],[6,[]],[8,[]],[13,[]],[16,[]],[19,[]],[18,[]],[36,[]],[39,[39,27,45,48]],[38,[]],[46,[]],[47,[30,37]],[45,[]],[40,[40,44]],[44,[]],[48,[]],[50,[]],[32,[32,34,33]],[33,[]],[37,[]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[2,[6,8]],[10,[10,20]]],[[43,[12,9,42,17]]],[[39,[39,27,45,48]]],[[47,[30,37]],[15,[41,25]]],[[40,[40,44]]],[[32,[32,34,33]]]]]",1119.55294535724,"[[[[0,[4,43,35,31,49,22,7,5,15,14,21,20]],[1,[1]],[4,[]],[43,[12,9,42,17]],[35,[]],[31,[]],[49,[]],[22,[]],[7,[]],[5,[]],[9,[]],[17,[]],[15,[41,25]],[14,[]],[12,[]],[25,[]],[21,[]],[20,[]],[42,[]],[41,[]]],[[0,[3,10,11,2,13,16,19,18,36,38,46,47,50,33,24,29,28,26,23]],[3,[]],[10,[]],[11,[]],[2,[]],[6,[6,8]],[8,[]],[13,[]],[16,[]],[19,[]],[18,[]],[36,[]],[39,[39,27,45,48]],[38,[]],[46,[]],[47,[30,37]],[45,[]],[40,[40,44]],[44,[]],[48,[]],[50,[]],[32,[32,34]],[33,[]],[37,[]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[1,[1]],[6,[6,8]]],[[43,[12,9,42,17]]],[[39,[39,27,45,48]]],[[47,[30,37]],[15,[41,25]]],[[40,[40,44]]],[[32,[32,34]]]]]",65.53664581476,433.219874888556,2,6,3.5,63.587138973083,421.5228338385,2,6,3.166666666667,results/sol_best_C101_3.dat_A4_L120_pid2755.txt,results/sol_best_multi_C101_3.dat_A4_L120_pid2755.txt,C101_3.dat_A4_L120_r2.log,72.203312481426,0.444118169656,3.335611682064,70.25380563975,0.444118169656,2.544525444649
33,test_data/data_demand_random/50/C101_3.dat,4,120,3,1141.23105625617,"[[[[0,[43,46,35,33,31,49,22,10,7,5,6,8,3,4,15,14,21,20]],[43,[]],[46,[]],[35,[]],[33,[]],[31,[]],[49,[]],[22,[]],[10,[]],[7,[]],[5,[]],[6,[]],[8,[]],[3,[]],[4,[]],[9,[9,17]],[17,[]],[15,[41,25,12,40]],[14,[]],[12,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[11,1,2,13,16,19,18,36,38,47,50,24,29,28,26,23]],[11,[]],[1,[]],[2,[]],[13,[]],[16,[]],[19,[]],[18,[42,45,27,44]],[36,[]],[38,[]],[42,[]],[47,[32,34,37,30]],[45,[]],[44,[]],[48,[48,39]],[50,[]],[39,[]],[37,[]],[32,[]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[18,[42,45,27,44]]],[[47,[32,34,37,30]]],[[9,[9,17]],[48,[48,39]]],[[15,[41,25,12,40]]]]]",1141.23105625617,"[[[[0,[43,46,35,33,31,49,22,10,7,5,6,8,3,4,15,14,21,20]],[43,[]],[46,[]],[35,[]],[33,[]],[31,[]],[49,[]],[22,[]],[10,[]],[7,[]],[5,[]],[6,[]],[8,[]],[3,[]],[4,[]],[9,[9,17]],[17,[]],[15,[41,25,12,40]],[14,[]],[12,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[11,1,2,13,16,19,18,36,38,47,50,24,29,28,26,23]],[11,[]],[1,[]],[2,[]],[13,[]],[16,[]],[19,[]],[18,[42,45,27,44]],[36,[]],[38,[]],[42,[]],[47,[32,34,37,30]],[45,[]],[44,[]],[48,[48,39]],[50,[]],[39,[]],[37,[]],[32,[]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[18,[42,45,27,44]]],[[47,[32,34,37,30]]],[[9,[9,17]],[48,[48,39]]],[[15,[41,25,12,40]]]]]",65.882957865094,288.531831460376,1,4,4,65.882957865094,288.531831460376,1,4,4,results/sol_best_C101_3.dat_A4_L120_pid2756.txt,results/sol_best_multi_C101_3.dat_A4_L120_pid2756.txt,C101_3.dat_A4_L120_r3.log,72.132957865094,1.862865077627,0,72.132957865094,1.862865077627,0
34,test_data/data_demand_random/50/C101_3.dat,8,60,1,1009,"[[[[0,[33,31,35,37,38,39,36,34,29,27,25,22,21,9,2,1,4,3,5]],[24,[24,32]],[32,[]],[33,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[29,[]],[27,[]],[25,[]],[22,[]],[21,[]],[9,[]],[2,[]],[1,[]],[4,[]],[3,[]],[5,[]]],[[0,[7,6,8,10,11,13,14,12,16,15,19,18,17,30,28,26,23,49,50,46,48,45,44,40,41,42,43,47,20]],[7,[]],[6,[]],[8,[]],[10,[]],[11,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[30,[]],[28,[]],[26,[]],[23,[]],[49,[]],[50,[]],[46,[]],[48,[]],[45,[]],[44,[]],[40,[]],[41,[]],[42,[]],[43,[]],[47,[]],[20,[]]]],[[[24,[24,32]]]]]",1014,"[[[[0,[24,33,31,35,37,38,39,36,34,29,26,23,10,7,3,4,2,1,5]],[24,[32,28]],[33,[]],[32,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[29,[27]],[27,[]],[28,[]],[26,[]],[23,[]],[10,[]],[7,[]],[3,[]],[4,[]],[2,[]],[1,[]],[5,[]]],[[0,[6,9,8,11,13,14,12,16,15,19,18,17,30,22,21,20,47,49,48,50,46,45,44,40,43,42,41]],[6,[]],[9,[]],[8,[]],[11,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[30,[]],[25,[25]],[22,[]],[21,[]],[20,[]],[47,[]],[49,[]],[48,[]],[50,[]],[46,[]],[45,[]],[44,[]],[40,[]],[43,[]],[42,[]],[41,[]]]],[[[24,[32,28]]],[[25,[25]],[29,[27]]]]]",30,35,0,1,2,39.066372975211,93.132745950422,1,2,2,results/sol_best_C101_3.dat_A8_L60_pid2744.txt,results/sol_best_multi_C101_3.dat_A8_L60_pid2744.txt,C101_3.dat_A8_L60_r1.log,35,7,0,46.566372975211,2.333333333333,2.538278397622
34,test_data/data_demand_random/50/C101_3.dat,8,60,2,1004,"[[[[0,[29,33,31,35,37,38,39,36,34,27,25,22,21,10,8,9,2,1,4,3,5]],[29,[32]],[32,[]],[33,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[27,[]],[25,[]],[22,[]],[21,[]],[10,[]],[8,[]],[9,[]],[2,[]],[1,[]],[4,[]],[3,[]],[5,[]]],[[0,[7,6,11,13,14,12,16,15,19,18,17,30,28,23,26,24,20,47,49,46,50,48,45,44,40,41,42,43]],[7,[]],[6,[]],[11,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[30,[]],[28,[]],[23,[]],[26,[]],[24,[]],[20,[]],[47,[]],[49,[]],[46,[]],[50,[]],[48,[]],[45,[]],[44,[]],[40,[]],[41,[]],[42,[]],[43,[]]]],[[[29,[32]]]]]",1038,"[[[[0,[47,49,31,35,32,33,37,38,39,36,34,29,22,10,8,9,2,1,4,3]],[47,[]],[49,[]],[31,[]],[35,[]],[32,[]],[33,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[29,[]],[22,[]],[21,[21]],[10,[]],[8,[]],[9,[]],[2,[]],[1,[]],[4,[]],[3,[]]],[[0,[6,7,5,11,13,14,12,16,15,19,18,17,30,23,26,28,27,24,20,45,46,50,48,44,40,41,42,43]],[6,[]],[7,[]],[5,[]],[11,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[30,[]],[23,[]],[26,[]],[28,[]],[27,[]],[25,[25]],[24,[]],[20,[]],[45,[]],[46,[]],[50,[]],[48,[]],[44,[]],[40,[]],[41,[]],[42,[]],[43,[]]]],[[[25,[25]],[21,[21]]]]]",40,45,0,1,1,48.330784977607,58.330784977607,1,1,2,results/sol_best_C101_3.dat_A8_L60_pid2746.txt,results/sol_best_multi_C101_3.dat_A8_L60_pid2746.txt,C101_3.dat_A8_L60_r2.log,45,2,0,58.330784977607,0,9
34,test_data/data_demand_random/50/C101_3.dat,8,60,3,1035,"[[[[0,[47,49,31,35,32,33,37,38,39,36,34,25,22,21,10,6,2,1,4,5,3,7]],[47,[]],[49,[]],[31,[]],[35,[]],[32,[]],[33,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[25,[]],[22,[]],[21,[]],[10,[]],[6,[]],[2,[]],[1,[]],[4,[]],[5,[]],[3,[]],[7,[]]],[[0,[8,9,11,13,14,12,16,15,19,18,17,30,23,26,28,27,29,24,50,48,45,44,40,41,43,42,46,20]],[8,[]],[9,[]],[11,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[30,[]],[23,[]],[26,[]],[28,[]],[27,[]],[29,[]],[24,[]],[50,[]],[48,[]],[45,[]],[44,[]],[40,[]],[41,[]],[43,[]],[42,[]],[46,[]],[20,[]]]],[]]",,,0,0,0,0,0,,,,,,results/sol_best_C101_3.dat_A8_L60_pid2747.txt,(not found),C101_3.dat_A8_L60_r3.log,0,0,0,,,
35,test_data/data_demand_random/50/C101_3.dat,8,90,1,998.110770276275,"[[[[0,[26,28,23,22,49,43,47,20,10,7,15,14,24,46,44]],[26,[]],[28,[]],[23,[]],[22,[]],[49,[]],[43,[]],[47,[]],[20,[12,40,9,17,42,6,41]],[10,[]],[7,[]],[6,[]],[9,[]],[17,[]],[15,[]],[14,[]],[12,[]],[24,[45]],[46,[]],[45,[]],[40,[]],[41,[]],[44,[]],[42,[]]],[[0,[1,3,4,5,2,11,13,16,19,18,36,35,31,50,33,29]],[1,[]],[3,[]],[4,[]],[5,[]],[2,[]],[8,[8]],[11,[]],[13,[]],[16,[]],[19,[]],[18,[]],[36,[]],[39,[39,38]],[38,[]],[37,[37,48]],[35,[]],[31,[]],[48,[]],[50,[]],[32,[32,34,30,27,25,21]],[33,[]],[34,[]],[29,[]],[30,[]],[27,[]],[25,[]],[21,[]]]],[[[20,[12,40,9,17,42,6,41]]],[[8,[8]]],[[39,[39,38]]],[[37,[37,48]]],[[24,[45]],[32,[32,34,30,27,25,21]]]]]",998.110770276275,"[[[[0,[26,28,23,22,49,43,47,20,10,7,15,14,24,46,44]],[26,[]],[28,[]],[23,[]],[22,[]],[49,[]],[43,[]],[47,[]],[20,[12,40,9,17,42,6,41]],[10,[]],[7,[]],[6,[]],[9,[]],[17,[]],[15,[]],[14,[]],[12,[]],[24,[45]],[46,[]],[45,[]],[40,[]],[41,[]],[44,[]],[42,[]]],[[0,[1,3,4,5,2,11,13,16,19,18,36,35,31,50,33,29]],[1,[]],[3,[]],[4,[]],[5,[]],[2,[]],[8,[8]],[11,[]],[13,[]],[16,[]],[19,[]],[18,[]],[36,[]],[39,[39,38]],[38,[]],[37,[37,48]],[35,[]],[31,[]],[48,[]],[50,[]],[32,[32,34,30,27,25,21]],[33,[]],[34,[]],[29,[]],[30,[]],[27,[]],[25,[]],[21,[]]]],[[[20,[12,40,9,17,42,6,41]]],[[8,[8]]],[[39,[39,38]]],[[37,[37,48]]],[[24,[45]],[32,[32,34,30,27,25,21]]]]]",56.43303914621,312.16519573105,1,5,3.8,56.43303914621,312.16519573105,1,5,3.8,results/sol_best_C101_3.dat_A8_L90_pid2735.txt,results/sol_best_multi_C101_3.dat_A8_L90_pid2735.txt,C101_3.dat_A8_L90_r1.log,62.43303914621,2.018461712712,0.347168983159,62.43303914621,2.018461712712,0.347168983159
35,test_data/data_demand_random/50/C101_3.dat,8,90,2,1056.62277660168,"[[[[0,[11,43,49,22,14,16]],[1,[1]],[7,[7,20]],[11,[]],[2,[2]],[43,[9,17,6,8]],[49,[]],[22,[]],[6,[]],[8,[]],[9,[]],[12,[12,40,15,23,26]],[14,[]],[16,[]],[15,[]],[17,[]],[26,[]],[23,[]],[20,[]],[40,[]],[41,[41]]],[[0,[3,5,13,19,35,46,29,24]],[3,[]],[4,[4]],[5,[]],[10,[10,28]],[13,[]],[19,[]],[18,[44,21,38,18,33]],[36,[36,31,47]],[38,[]],[35,[]],[33,[]],[32,[32,34,37,39,42,48,45,50]],[42,[]],[46,[]],[45,[]],[44,[]],[48,[]],[50,[]],[47,[]],[31,[]],[39,[]],[37,[]],[34,[]],[29,[]],[30,[30,27,25]],[28,[]],[27,[]],[24,[]],[25,[]],[21,[]]]],[[[1,[1]],[4,[4]]],[[7,[7,20]],[10,[10,28]]],[[2,[2]],[18,[44,21,38,18,33]]],[[43,[9,17,6,8]],[36,[36,31,47]]],[[32,[32,34,37,39,42,48,45,50]]],[[12,[12,40,15,23,26]]],[[41,[41]],[30,[30,27,25]]]]]",1056.62277660168,"[[[[0,[11,43,49,22,14,16]],[1,[1]],[7,[7,20]],[11,[]],[2,[2]],[43,[9,17,6,8]],[49,[]],[22,[]],[6,[]],[8,[]],[9,[]],[12,[12,40,15,23,26]],[14,[]],[16,[]],[15,[]],[17,[]],[26,[]],[23,[]],[20,[]],[40,[]],[41,[41]]],[[0,[3,5,13,19,35,46,29,24]],[3,[]],[4,[4]],[5,[]],[10,[10,28]],[13,[]],[19,[]],[18,[44,21,38,18,33]],[36,[36,31,47]],[38,[]],[35,[]],[33,[]],[32,[32,34,37,39,42,48,45,50]],[42,[]],[46,[]],[45,[]],[44,[]],[48,[]],[50,[]],[47,[]],[31,[]],[39,[]],[37,[]],[34,[]],[29,[]],[30,[30,27,25]],[28,[]],[27,[]],[24,[]],[25,[]],[21,[]]]],[[[1,[1]],[4,[4]]],[[7,[7,20]],[10,[10,28]]],[[2,[2]],[18,[44,21,38,18,33]]],[[43,[9,17,6,8]],[36,[36,31,47]]],[[32,[32,34,37,39,42,48,45,50]]],[[12,[12,40,15,23,26]]],[[41,[41]],[30,[30,27,25]]]]]",64.764379094243,513.350653659704,5,7,5.142857142857,64.764379094243,513.350653659704,5,7,5.142857142857,results/sol_best_C101_3.dat_A8_L90_pid2737.txt,results/sol_best_multi_C101_3.dat_A8_L90_pid2737.txt,C101_3.dat_A8_L90_r2.log,73.335807665672,11.764643496578,0.134230900745,73.335807665672,11.764643496578,0.134230900745
35,test_data/data_demand_random/50/C101_3.dat,8,90,3,1066.16552506059,"[[[[0,[43,22,5,3,4,17,15,6,8,21,20]],[43,[41,14,16]],[22,[12,40,25,9]],[5,[]],[3,[]],[4,[]],[17,[]],[15,[]],[16,[]],[14,[]],[12,[]],[9,[]],[6,[]],[8,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[1,11,10,2,19,18,13,36,31,49,46,35,33,29,24,26,23]],[1,[7]],[11,[]],[10,[]],[7,[]],[2,[]],[19,[]],[18,[]],[13,[]],[36,[]],[39,[39,45,47,38]],[38,[]],[37,[37,48,42,44,50]],[31,[]],[49,[]],[42,[]],[47,[]],[45,[]],[44,[]],[48,[]],[50,[]],[46,[]],[35,[]],[33,[34,30,27]],[32,[32,28]],[34,[]],[29,[]],[30,[]],[28,[]],[27,[]],[24,[]],[26,[]],[23,[]]]],[[[1,[7]]],[[43,[41,14,16]]],[[22,[12,40,25,9]],[39,[39,45,47,38]]],[[37,[37,48,42,44,50]]],[[33,[34,30,27]]],[[32,[32,28]]]]]",1066.16552506059,"[[[[0,[43,22,5,3,4,17,15,6,8,21,20]],[43,[41,14,16]],[22,[12,40,25,9]],[5,[]],[3,[]],[4,[]],[17,[]],[15,[]],[16,[]],[14,[]],[12,[]],[9,[]],[6,[]],[8,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[1,11,10,2,19,18,13,36,31,49,46,35,33,29,24,26,23]],[1,[7]],[11,[]],[10,[]],[7,[]],[2,[]],[19,[]],[18,[]],[13,[]],[36,[]],[39,[39,45,47,38]],[38,[]],[37,[37,48,42,44,50]],[31,[]],[49,[]],[42,[]],[47,[]],[45,[]],[44,[]],[48,[]],[50,[]],[46,[]],[35,[]],[33,[34,30,27]],[32,[32,28]],[34,[]],[29,[]],[30,[]],[28,[]],[27,[]],[24,[]],[26,[]],[23,[]]]],[[[1,[7]]],[[43,[41,14,16]]],[[22,[12,40,25,9]],[39,[39,45,47,38]]],[[37,[37,48,42,44,50]]],[[33,[34,30,27]]],[[32,[32,28]]]]]",60.115471626388,395.692829758326,1,6,3.666666666667,60.115471626388,395.692829758326,1,6,3.666666666667,results/sol_best_C101_3.dat_A8_L90_pid2738.txt,results/sol_best_multi_C101_3.dat_A8_L90_pid2738.txt,C101_3.dat_A8_L90_r3.log,65.948804959721,6.598969928645,0,65.948804959721,6.598969928645,0
36,test_data/data_demand_random/50/C101_3.dat,8,120,3,1047,"[[[[0,[1,2,11,29,24,35,33,31,43,49,22,10,5,3,16,46]],[1,[]],[2,[]],[11,[]],[29,[]],[24,[]],[35,[]],[33,[]],[31,[]],[42,[9,41,17,8,15,42,14]],[43,[]],[49,[]],[22,[]],[10,[]],[5,[]],[3,[]],[8,[]],[9,[]],[17,[]],[15,[]],[14,[]],[16,[]],[12,[12,25,40,21,20]],[25,[]],[21,[44,45]],[20,[]],[46,[]],[45,[]],[44,[]],[40,[]],[41,[]]],[[0,[7,4,13,19,18,36,38,47,50,28,26,23]],[7,[]],[6,[6]],[4,[]],[13,[]],[19,[]],[18,[]],[36,[]],[39,[39,48]],[38,[]],[47,[]],[48,[]],[50,[]],[37,[37,30,27]],[32,[32,34]],[34,[]],[27,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[6,[6]]],[[42,[9,41,17,8,15,42,14]]],[[39,[39,48]]],[[12,[12,25,40,21,20]]],[[37,[37,30,27]],[21,[44,45]]],[[32,[32,34]]]]]",1047,"[[[[0,[1,2,11,29,24,35,33,31,43,49,22,10,5,3,16,46]],[1,[]],[2,[]],[11,[]],[29,[]],[24,[]],[35,[]],[33,[]],[31,[]],[42,[9,41,17,8,15,42,14]],[43,[]],[49,[]],[22,[]],[10,[]],[5,[]],[3,[]],[8,[]],[9,[]],[17,[]],[15,[]],[14,[]],[16,[]],[12,[12,25,40,21,20]],[25,[]],[21,[44,45]],[20,[]],[46,[]],[45,[]],[44,[]],[40,[]],[41,[]]],[[0,[7,4,13,19,18,36,38,47,50,28,26,23]],[7,[]],[6,[6]],[4,[]],[13,[]],[19,[]],[18,[]],[36,[]],[39,[39,48]],[38,[]],[47,[]],[48,[]],[50,[]],[37,[37,30,27]],[32,[32,34]],[34,[]],[27,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[6,[6]]],[[42,[9,41,17,8,15,42,14]]],[[39,[39,48]]],[[12,[12,25,40,21,20]]],[[37,[37,30,27]],[21,[44,45]]],[[32,[32,34]]]]]",62.767862406011,411.607174436064,1,6,3.666666666667,62.767862406011,411.607174436064,1,6,3.666666666667,results/sol_best_C101_3.dat_A8_L120_pid2748.txt,results/sol_best_multi_C101_3.dat_A8_L120_pid2748.txt,C101_3.dat_A8_L120_r3.log,68.601195739344,7.780441774779,0,68.601195739344,7.780441774779,0
36,test_data/data_demand_random/50/C101_3.dat,8,120,2,1084,"[[[[0,[22,49,31,33,35,46,43,10,1,3,4,7,14,16,15,20]],[22,[]],[49,[]],[31,[]],[33,[]],[35,[]],[46,[]],[43,[25,40,9,12,41,17,6,8]],[10,[]],[1,[]],[6,[]],[3,[]],[4,[]],[7,[]],[8,[]],[9,[]],[12,[]],[14,[]],[16,[]],[15,[21]],[17,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[5,2,11,19,13,18,50,36,38,24,29,28,26,23]],[5,[]],[2,[]],[11,[]],[19,[]],[13,[48,39,42,45,44,47]],[18,[]],[42,[]],[47,[]],[45,[]],[44,[]],[48,[]],[50,[]],[36,[]],[38,[]],[39,[]],[37,[37]],[32,[32,34,30,27]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[43,[25,40,9,12,41,17,6,8]]],[[13,[48,39,42,45,44,47]]],[[37,[37]]],[[15,[21]],[32,[32,34,30,27]]]]]",1084,"[[[[0,[22,49,31,33,35,46,43,10,1,3,4,7,14,16,15,20]],[22,[]],[49,[]],[31,[]],[33,[]],[35,[]],[46,[]],[43,[25,40,9,12,41,17,6,8]],[10,[]],[1,[]],[6,[]],[3,[]],[4,[]],[7,[]],[8,[]],[9,[]],[12,[]],[14,[]],[16,[]],[15,[21]],[17,[]],[25,[]],[21,[]],[20,[]],[40,[]],[41,[]]],[[0,[5,2,11,19,13,18,50,36,38,24,29,28,26,23]],[5,[]],[2,[]],[11,[]],[19,[]],[13,[48,39,42,45,44,47]],[18,[]],[42,[]],[47,[]],[45,[]],[44,[]],[48,[]],[50,[]],[36,[]],[38,[]],[39,[]],[37,[37]],[32,[32,34,30,27]],[34,[]],[27,[]],[24,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]]]],[[[43,[25,40,9,12,41,17,6,8]]],[[13,[48,39,42,45,44,47]]],[[37,[37]]],[[15,[21]],[32,[32,34,30,27]]]]]",70.553613586886,307.214454347544,1,4,5,70.553613586886,307.214454347544,1,4,5,results/sol_best_C101_3.dat_A8_L120_pid2747.txt,results/sol_best_multi_C101_3.dat_A8_L120_pid2747.txt,C101_3.dat_A8_L120_r2.log,76.803613586886,0.246211251235,0,76.803613586886,0.246211251235,0
