job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_total_sortie_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_total_sortie_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_sortie_time,best_avg_truck_wait_for_drone,best_avg_drone_wait_for_truck,best_multi_avg_sortie_time,best_multi_avg_truck_wait_for_drone,best_multi_avg_drone_wait_for_truck
26,test_data/data_demand_random/50/C101_2.dat,4.0,90.0,3,,"[[[[0,[7,3,5,4,6,8,11,10,21,22,49,43,42,46,44,45,48,50,31,35,38,39,36,33]],[7,[]],[3,[]],[5,[]],[4,[]],[6,[]],[8,[]],[11,[]],[10,[]],[21,[]],[22,[]],[49,[]],[43,[]],[42,[]],[46,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[37,25]],[37,[]],[38,[]],[39,[]],[36,[]],[33,[]],[32,[32,34]],[34,[]],[25,[]]],[[0,[1,2,9,17,18,19,15,16,12,14,13,23,26,28,30,29,27,24,20,47,41,40]],[1,[]],[2,[]],[9,[]],[17,[]],[18,[]],[19,[]],[15,[]],[16,[]],[12,[]],[14,[]],[13,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[27,[]],[24,[]],[20,[]],[47,[]],[41,[]],[40,[]]]],[[[35,[37,25]]],[[32,[32,34]]]]]",816.0,"[[[[0,[7,3,1,4,6,8,11,10,21,22,49,43,42,46,44,45,48,50,31,35,36,39,38,33]],[7,[]],[3,[]],[1,[]],[4,[]],[6,[]],[8,[]],[11,[]],[10,[]],[21,[]],[22,[]],[49,[]],[43,[]],[42,[]],[46,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[37,25]],[37,[]],[36,[]],[39,[]],[38,[]],[33,[]],[32,[32,34]],[34,[]],[25,[]]],[[0,[5,2,9,17,18,19,15,16,12,14,13,23,26,28,30,29,27,24,20,47,41]],[5,[]],[2,[]],[9,[]],[17,[]],[18,[]],[19,[]],[15,[]],[16,[]],[12,[]],[14,[]],[13,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[27,[]],[24,[]],[20,[]],[47,[40]],[41,[]],[40,[]]]],[[[35,[37,25]]],[[32,[32,34]],[47,[40]]]]]",,,,,,716.5533109533197,1433.1066219066395,1,2,2.5,results/sol_best_C101_2.dat_A4_L90_pid2783.txt,results/sol_best_multi_C101_2.dat_A4_L90_pid2783.txt,C101_2.dat_A4_L90_r3.log,,,,,,
27,test_data/data_demand_random/50/C101_2.dat,4.0,120.0,1,,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,,,,,706.7776059242883,5654.2208473943065,2,8,3.25,results/sol_best_C101_2.dat_A4_L120_pid2779.txt,results/sol_best_multi_C101_2.dat_A4_L120_pid2779.txt,C101_2.dat_A4_L120_r1.log,,,,,,
27,test_data/data_demand_random/50/C101_2.dat,4.0,120.0,2,,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,,,,,706.7776059242883,5654.2208473943065,2,8,3.25,results/sol_best_C101_2.dat_A4_L120_pid2781.txt,results/sol_best_multi_C101_2.dat_A4_L120_pid2781.txt,C101_2.dat_A4_L120_r2.log,,,,,,
27,test_data/data_demand_random/50/C101_2.dat,4.0,120.0,3,,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,"[[[[0,[10,7,6,5,3,4,1,2,9,12,14,16,15,17,13,22,25,24]],[29,[]],[28,[]],[10,[]],[7,[]],[6,[]],[5,[]],[3,[]],[4,[]],[1,[]],[2,[36,37,33,32]],[9,[29,28]],[12,[]],[14,[]],[16,[]],[15,[]],[17,[]],[13,[]],[22,[]],[25,[]],[24,[]],[36,[]],[39,[39,40,41]],[38,[]],[37,[48,47,46,38]],[33,[]],[32,[]],[47,[]],[46,[]],[48,[]],[40,[]],[41,[]]],[[0,[11,19,18,23,20,21]],[11,[43,42,45,44]],[19,[]],[18,[]],[31,[35,34]],[35,[]],[27,[]],[26,[]],[23,[30,31,26,27]],[8,[8]],[20,[]],[21,[]],[30,[]],[34,[]],[43,[]],[42,[]],[49,[49]],[50,[50]],[45,[]],[44,[]]]],[[[23,[30,31,26,27]]],[[9,[29,28]],[8,[8]]],[[2,[36,37,33,32]]],[[31,[35,34]]],[[11,[43,42,45,44]]],[[37,[48,47,46,38]]],[[39,[39,40,41]],[49,[49]]],[[50,[50]]]]]",,,,,,706.7776059242883,5654.2208473943065,2,8,3.25,results/sol_best_C101_2.dat_A4_L120_pid2782.txt,results/sol_best_multi_C101_2.dat_A4_L120_pid2782.txt,C101_2.dat_A4_L120_r3.log,,,,,,
28,test_data/data_demand_random/50/C101_2.dat,8.0,60.0,1,813,"[[[[0,[43,47,49,50,31,35,37,38,39,36,34,33,32,25,22,21,10,7,6,2,1,4,3,5]],[43,[]],[47,[]],[49,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]],[22,[]],[21,[]],[10,[]],[7,[]],[6,[]],[2,[]],[1,[]],[4,[]],[3,[]],[5,[]]],[[0,[42,41,40,44,48,45,46,20,23,26,28,30,29,24,27,13,14,12,16,15,19,18,17,11,9,8]],[42,[]],[41,[]],[40,[]],[44,[]],[48,[]],[45,[]],[46,[]],[20,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[24,[]],[27,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[11,[]],[9,[]],[8,[]]]],[]]",,,0,0,0,0,0,,,,,,results/sol_best_C101_2.dat_A8_L60_pid2788.txt,(not found),C101_2.dat_A8_L60_r1.log,0,0,0,,,
28,test_data/data_demand_random/50/C101_2.dat,8.0,60.0,2,813,"[[[[0,[43,47,49,50,31,35,37,38,39,36,34,33,32,25,22,21,10,7,6,2,1,4,3,5]],[43,[]],[47,[]],[49,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]],[22,[]],[21,[]],[10,[]],[7,[]],[6,[]],[2,[]],[1,[]],[4,[]],[3,[]],[5,[]]],[[0,[42,41,40,44,48,45,46,20,23,26,28,30,29,24,27,13,14,12,16,15,19,18,17,11,9,8]],[42,[]],[41,[]],[40,[]],[44,[]],[48,[]],[45,[]],[46,[]],[20,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[24,[]],[27,[]],[13,[]],[14,[]],[12,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[11,[]],[9,[]],[8,[]]]],[]]",,,0,0,0,0,0,,,,,,results/sol_best_C101_2.dat_A8_L60_pid2790.txt,(not found),C101_2.dat_A8_L60_r2.log,0,0,0,,,
28,test_data/data_demand_random/50/C101_2.dat,8.0,60.0,3,813,"[[[[0,[43,42,50,31,35,37,38,39,36,34,33,32,25,22,21,10,3,4,1,2,6,7]],[43,[]],[42,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]],[22,[]],[21,[]],[10,[]],[3,[]],[4,[]],[1,[]],[2,[]],[6,[]],[7,[]]],[[0,[41,40,44,48,45,46,47,49,20,24,27,29,30,28,26,23,12,14,16,15,19,18,17,13,11,9,8,5]],[41,[]],[40,[]],[44,[]],[48,[]],[45,[]],[46,[]],[47,[]],[49,[]],[20,[]],[24,[]],[27,[]],[29,[]],[30,[]],[28,[]],[26,[]],[23,[]],[12,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[13,[]],[11,[]],[9,[]],[8,[]],[5,[]]]],[]]",,,0,0,0,0,0,,,,,,results/sol_best_C101_2.dat_A8_L60_pid2791.txt,(not found),C101_2.dat_A8_L60_r3.log,0,0,0,,,
29,test_data/data_demand_random/50/C101_2.dat,8.0,90.0,1,,"[[[[0,[3,6,8,4,7,1,10,21,43,42,46,44,45,50,49,31,35,38,36,33,22]],[3,[]],[6,[]],[8,[]],[4,[]],[7,[]],[1,[]],[10,[37,25,48,39]],[21,[]],[43,[]],[42,[]],[46,[]],[44,[]],[45,[]],[48,[]],[50,[]],[49,[]],[32,[32,34]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[33,[]],[34,[]],[25,[]],[22,[]]],[[0,[5,2,14,16,15,19,18,17,13,11,23,26,28,29,24,20,47,41]],[5,[]],[2,[]],[9,[12,9,27]],[12,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[13,[]],[11,[]],[23,[]],[26,[]],[27,[30,40]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[47,[]],[41,[]],[40,[]]]],[[[9,[12,9,27]],[10,[37,25,48,39]]],[[32,[32,34]],[27,[30,40]]]]]",821.0,"[[[[0,[3,6,8,4,7,1,10,21,43,42,46,44,45,50,49,31,35,38,36,33,22]],[3,[]],[6,[]],[8,[]],[4,[]],[7,[]],[1,[]],[10,[37,25,48,39]],[21,[]],[43,[]],[42,[]],[46,[]],[44,[]],[45,[]],[48,[]],[50,[]],[49,[]],[32,[32,34]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[33,[]],[34,[]],[25,[]],[22,[]]],[[0,[5,2,14,16,15,19,18,17,13,11,23,26,28,29,24,20,47,41]],[5,[]],[2,[]],[9,[12,9,27]],[12,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[13,[]],[11,[]],[23,[]],[26,[]],[27,[30,40]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[47,[]],[41,[]],[40,[]]]],[[[9,[12,9,27]],[10,[37,25,48,39]]],[[32,[32,34]],[27,[30,40]]]]]",,,,,,587.9401486914319,1175.8802973828638,2,2,5.5,results/sol_best_C101_2.dat_A8_L90_pid2769.txt,results/sol_best_multi_C101_2.dat_A8_L90_pid2769.txt,C101_2.dat_A8_L90_r1.log,,,,,,
29,test_data/data_demand_random/50/C101_2.dat,8.0,90.0,2,,"[[[[0,[7,1,4,8,10,21,22,49,43,44,45,48,50,31,35,38,39,36,33,29]],[3,[3]],[7,[]],[1,[34,37,32]],[4,[]],[8,[]],[10,[]],[21,[]],[22,[]],[49,[]],[43,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[29,[]]],[[0,[5,2,11,13,14,16,15,19,18,23,26,28,24,20,47]],[5,[]],[2,[]],[6,[6,42]],[11,[]],[13,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[12,9,27,17]],[12,[]],[9,[]],[23,[]],[26,[]],[28,[]],[30,[30,40,41,25,46]],[27,[]],[25,[]],[24,[]],[20,[]],[47,[]],[46,[]],[42,[]],[41,[]],[40,[]]]],[[[6,[6,42]],[3,[3]]],[[1,[34,37,32]],[17,[12,9,27,17]]],[[30,[30,40,41,25,46]]]]]",810.68,"[[[[0,[7,1,4,8,10,21,22,49,43,44,45,48,50,31,35,38,39,36,33,29]],[3,[3]],[7,[]],[1,[34,37,32]],[4,[]],[8,[]],[10,[]],[21,[]],[22,[]],[49,[]],[43,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[29,[]]],[[0,[5,2,11,13,14,16,15,19,18,23,26,28,24,20,47]],[5,[]],[2,[]],[6,[6,42]],[11,[]],[13,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[12,9,27,17]],[12,[]],[9,[]],[23,[]],[26,[]],[28,[]],[30,[30,40,41,25,46]],[27,[]],[25,[]],[24,[]],[20,[]],[47,[]],[46,[]],[42,[]],[41,[]],[40,[]]]],[[[6,[6,42]],[3,[3]]],[[1,[34,37,32]],[17,[12,9,27,17]]],[[30,[30,40,41,25,46]]]]]",,,,,,542.6805650784596,1628.0416952353787,2,3,5.0,results/sol_best_C101_2.dat_A8_L90_pid2771.txt,results/sol_best_multi_C101_2.dat_A8_L90_pid2771.txt,C101_2.dat_A8_L90_r2.log,,,,,,
29,test_data/data_demand_random/50/C101_2.dat,8.0,90.0,3,,"[[[[0,[1,4,3,7,6,8,10,43,42,44,45,48,50,49,31,35,38,39,36,33,25,21]],[1,[32,34,37]],[4,[]],[3,[]],[7,[]],[6,[]],[8,[]],[10,[]],[43,[]],[42,[]],[44,[]],[45,[]],[48,[]],[50,[]],[49,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]],[21,[]]],[[0,[5,2,11,13,15,16,19,18,23,26,28,29,24,20,22,46,47]],[5,[]],[2,[]],[11,[]],[9,[9,14,17]],[13,[]],[17,[]],[15,[]],[14,[]],[16,[]],[12,[40,12,27,41,30]],[19,[]],[18,[]],[23,[]],[26,[]],[27,[]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[22,[]],[46,[]],[47,[]],[41,[]],[40,[]]]],[[[9,[9,14,17]]],[[1,[32,34,37]],[12,[40,12,27,41,30]]]]]",820.0,"[[[[0,[1,4,3,7,6,8,10,43,42,44,45,48,50,49,31,35,38,39,36,33,25,21]],[1,[32,34,37]],[4,[]],[3,[]],[7,[]],[6,[]],[8,[]],[10,[]],[43,[]],[42,[]],[44,[]],[45,[]],[48,[]],[50,[]],[49,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]],[21,[]]],[[0,[5,2,11,13,15,16,19,18,23,26,28,29,24,20,22,46,47]],[5,[]],[2,[]],[11,[]],[9,[9,14,17]],[13,[]],[17,[]],[15,[]],[14,[]],[16,[]],[12,[40,12,27,41,30]],[19,[]],[18,[]],[23,[]],[26,[]],[27,[]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[22,[]],[46,[]],[47,[]],[41,[]],[40,[]]]],[[[9,[9,14,17]]],[[1,[32,34,37]],[12,[40,12,27,41,30]]]]]",,,,,,481.7137131341873,963.4274262683746,1,2,5.5,results/sol_best_C101_2.dat_A8_L90_pid2772.txt,results/sol_best_multi_C101_2.dat_A8_L90_pid2772.txt,C101_2.dat_A8_L90_r3.log,,,,,,
30,test_data/data_demand_random/50/C101_2.dat,8.0,120.0,1,,"[[[[0,[7,3,4,1,6,8,10,21,22,49,46,43,44,45,50,31,35,33,38,36]],[7,[]],[3,[]],[4,[]],[1,[]],[6,[]],[8,[]],[10,[]],[21,[]],[22,[]],[49,[]],[46,[]],[43,[37,25,48,42]],[42,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[33,[]],[32,[32,27,39]],[38,[]],[39,[]],[36,[]],[34,[34]],[27,[]],[25,[]]],[[0,[5,2,16,19,18,13,14,11,23,26,28,29,24,20]],[5,[]],[2,[]],[16,[]],[19,[]],[18,[12,17,15]],[17,[]],[13,[]],[14,[]],[15,[]],[12,[]],[9,[30,40,9,41,47]],[11,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[47,[]],[41,[]],[40,[]]]],[[[18,[12,17,15]],[43,[37,25,48,42]]],[[9,[30,40,9,41,47]],[32,[32,27,39]]],[[34,[34]]]]]",805.4,"[[[[0,[7,3,4,1,6,8,10,21,22,49,46,43,44,45,50,31,35,33,38,36]],[7,[]],[3,[]],[4,[]],[1,[]],[6,[]],[8,[]],[10,[]],[21,[]],[22,[]],[49,[]],[46,[]],[43,[37,25,48,42]],[42,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[33,[]],[32,[32,27,39]],[38,[]],[39,[]],[36,[]],[34,[34]],[27,[]],[25,[]]],[[0,[5,2,16,19,18,13,14,11,23,26,28,29,24,20]],[5,[]],[2,[]],[16,[]],[19,[]],[18,[12,17,15]],[17,[]],[13,[]],[14,[]],[15,[]],[12,[]],[9,[30,40,9,41,47]],[11,[]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[24,[]],[20,[]],[47,[]],[41,[]],[40,[]]]],[[[18,[12,17,15]],[43,[37,25,48,42]]],[[9,[30,40,9,41,47]],[32,[32,27,39]]],[[34,[34]]]]]",,,,,,634.187997146778,1902.563991440334,2,3,5.333333333333333,results/sol_best_C101_2.dat_A8_L120_pid2737.txt,results/sol_best_multi_C101_2.dat_A8_L120_pid2737.txt,C101_2.dat_A8_L120_r1.log,,,,,,
30,test_data/data_demand_random/50/C101_2.dat,8.0,120.0,2,,"[[[[0,[3,1,4,6,7,8,10,21,22,49,43,44,45,50,31,35,38,36,33]],[3,[]],[1,[]],[4,[]],[6,[]],[7,[48,39]],[8,[]],[10,[]],[21,[32,34,37,25]],[22,[]],[49,[]],[43,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]]],[[0,[5,11,2,13,18,19,15,16,14,23,26,28,29,24,20,47]],[5,[]],[11,[]],[2,[]],[9,[9,17]],[13,[]],[17,[]],[18,[]],[19,[]],[15,[]],[16,[]],[14,[]],[12,[12,27,30]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[27,[40,42,46,41]],[24,[]],[20,[]],[47,[]],[46,[]],[42,[]],[41,[]],[40,[]]]],[[[7,[48,39]],[9,[9,17]]],[[21,[32,34,37,25]],[12,[12,27,30]]],[[27,[40,42,46,41]]]]]",758.47,"[[[[0,[3,1,4,6,7,8,10,21,22,49,43,44,45,50,31,35,38,36,33]],[3,[]],[1,[]],[4,[]],[6,[]],[7,[48,39]],[8,[]],[10,[]],[21,[32,34,37,25]],[22,[]],[49,[]],[43,[]],[44,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[33,[]],[32,[]],[25,[]]],[[0,[5,11,2,13,18,19,15,16,14,23,26,28,29,24,20,47]],[5,[]],[11,[]],[2,[]],[9,[9,17]],[13,[]],[17,[]],[18,[]],[19,[]],[15,[]],[16,[]],[14,[]],[12,[12,27,30]],[23,[]],[26,[]],[28,[]],[30,[]],[29,[]],[27,[40,42,46,41]],[24,[]],[20,[]],[47,[]],[46,[]],[42,[]],[41,[]],[40,[]]]],[[[7,[48,39]],[9,[9,17]]],[[21,[32,34,37,25]],[12,[12,27,30]]],[[27,[40,42,46,41]]]]]",,,,,,535.2559984983949,1605.7679954951846,2,3,5.0,results/sol_best_C101_2.dat_A8_L120_pid2739.txt,results/sol_best_multi_C101_2.dat_A8_L120_pid2739.txt,C101_2.dat_A8_L120_r2.log,,,,,,
30,test_data/data_demand_random/50/C101_2.dat,8.0,120.0,3,,"[[[[0,[7,3,4,1,8,10,21,46,45,50,31,35,36,38,33]],[20,[20,6]],[7,[]],[3,[]],[4,[]],[1,[]],[6,[37,48,39]],[8,[]],[10,[]],[21,[]],[46,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[36,[]],[39,[]],[38,[]],[37,[]],[32,[32,34]],[33,[]],[34,[]]],[[0,[5,2,11,18,19,13,16,29,24,26,23,22,49,43]],[5,[]],[2,[]],[11,[]],[18,[]],[19,[]],[17,[17,15,28,14]],[13,[]],[9,[9,30,40,27,12]],[12,[]],[14,[]],[16,[]],[15,[]],[30,[]],[28,[]],[27,[]],[29,[]],[24,[]],[25,[25,41,42,44,47]],[26,[]],[23,[]],[22,[]],[49,[]],[47,[]],[43,[]],[42,[]],[44,[]],[40,[]],[41,[]]]],[[[20,[20,6]],[17,[17,15,28,14]]],[[6,[37,48,39]],[9,[9,30,40,27,12]]],[[25,[25,41,42,44,47]],[32,[32,34]]]]]",774.0,"[[[[0,[7,3,4,1,8,10,21,46,45,50,31,35,36,38,33]],[20,[20,6]],[7,[]],[3,[]],[4,[]],[1,[]],[6,[37,48,39]],[8,[]],[10,[]],[21,[]],[46,[]],[45,[]],[48,[]],[50,[]],[31,[]],[35,[]],[36,[]],[39,[]],[38,[]],[37,[]],[32,[32,34]],[33,[]],[34,[]]],[[0,[5,2,11,18,19,13,16,29,24,26,23,22,49,43]],[5,[]],[2,[]],[11,[]],[18,[]],[19,[]],[17,[17,15,28,14]],[13,[]],[9,[9,30,40,27,12]],[12,[]],[14,[]],[16,[]],[15,[]],[30,[]],[28,[]],[27,[]],[29,[]],[24,[]],[25,[25,41,42,44,47]],[26,[]],[23,[]],[22,[]],[49,[]],[47,[]],[43,[]],[42,[]],[44,[]],[40,[]],[41,[]]]],[[[20,[20,6]],[17,[17,15,28,14]]],[[6,[37,48,39]],[9,[9,30,40,27,12]]],[[25,[25,41,42,44,47]],[32,[32,34]]]]]",,,,,,529.9970322266144,1589.991096679843,3,3,7.0,results/sol_best_C101_2.dat_A8_L120_pid2740.txt,results/sol_best_multi_C101_2.dat_A8_L120_pid2740.txt,C101_2.dat_A8_L120_r3.log,,,,,,
31,test_data/data_demand_random/50/C101_3.dat,4.0,60.0,1,1031,"[[[[0,[43,47,49,35,31,32,33,37,38,39,36,34,25,22,21,10,7,6,2,1,4,3,5]],[43,[]],[47,[]],[49,[]],[35,[]],[31,[]],[32,[]],[33,[]],[37,[]],[38,[]],[39,[]],[36,[]],[34,[]],[25,[]],[22,[]],[21,[]],[10,[]],[7,[]],[6,[]],[2,[]],[1,[]],[4,[]],[3,[]],[5,[]]],[[0,[11,9,8,12,14,16,15,19,18,17,13,30,28,26,23,27,29,24,50,48,45,44,40,41,42,46,20]],[11,[]],[9,[]],[8,[]],[12,[]],[14,[]],[16,[]],[15,[]],[19,[]],[18,[]],[17,[]],[13,[]],[30,[]],[28,[]],[26,[]],[23,[]],[27,[]],[29,[]],[24,[]],[50,[]],[48,[]],[45,[]],[44,[]],[40,[]],[41,[]],[42,[]],[46,[]],[20,[]]]],[]]",,,0,0,0,0,0,,,,,,results/sol_best_C101_3.dat_A4_L60_pid2718.txt,(not found),C101_3.dat_A4_L60_r1.log,0,0,0,,,
