job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_total_sortie_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_total_sortie_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_sortie_time,best_avg_truck_wait_for_drone,best_avg_drone_wait_for_truck,best_multi_avg_sortie_time,best_multi_avg_truck_wait_for_drone,best_multi_avg_drone_wait_for_truck
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,4.0,120.0,1,544,"[[[[0,[1,8,9,10,4,3,27,17,18,19,16,24,26,25,38,37,36,35,34,33,5]],[1,[]],[8,[]],[9,[39,40,41,42]],[10,[]],[4,[]],[3,[]],[40,[]],[27,[]],[39,[]],[17,[]],[18,[]],[19,[]],[16,[]],[24,[]],[26,[50,49,48]],[41,[]],[25,[]],[42,[]],[38,[]],[37,[]],[36,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[6,7,2,20,14,15,22,21,30,31,32,43,44,45,46,23,29,28,13,12,11]],[6,[]],[7,[]],[2,[]],[20,[]],[14,[]],[15,[]],[22,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[9,[39,40,41,42]]],[[26,[50,49,48]],[47,[47]]]]]",544,"[[[[0,[5,33,10,9,8,4,3,25,27,17,19,18,16,26,24,38,35,34,36,37,1]],[5,[]],[33,[]],[10,[]],[9,[39,40,41,42]],[8,[]],[4,[]],[3,[]],[25,[]],[40,[]],[27,[]],[39,[]],[17,[]],[19,[]],[18,[]],[16,[]],[26,[]],[24,[50,49,48]],[41,[]],[38,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[36,[]],[37,[]],[1,[]]],[[0,[6,7,2,20,14,15,22,21,30,31,32,43,44,45,46,23,29,28,13,12,11]],[6,[]],[7,[]],[2,[]],[20,[]],[14,[]],[15,[]],[22,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[9,[39,40,41,42]]],[[24,[50,49,48]],[47,[47]]]]]",74.541299477423,164.082598954846,1,2,4,70.259547525096,155.519095050192,1,2,4,results/sol_best_C101_1.dat_A4_L120_pid2792.txt,results/sol_best_multi_C101_1.dat_A4_L120_pid2792.txt,C101_1.dat_A4_L120_r1.log,82.041299477423,0,1.23694538576,77.759547525096,0,0.188611699158
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,4.0,120.0,2,544,"[[[[0,[1,4,10,9,8,3,25,26,17,19,18,16,24,27,38,36,37,35,34,33,5]],[1,[]],[4,[]],[10,[]],[9,[39,40,41,42]],[8,[]],[3,[]],[25,[]],[26,[]],[17,[]],[19,[]],[18,[]],[16,[]],[24,[]],[27,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[42,[]],[36,[]],[37,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,20,14,15,22,21,30,31,32,43,44,45,46,23,29,28,13,12,11]],[2,[]],[7,[]],[6,[]],[20,[]],[14,[]],[15,[]],[22,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[9,[39,40,41,42]]],[[39,[50,49,48]],[47,[47]]]]]",544,"[[[[0,[1,4,10,9,8,3,25,26,17,19,18,16,24,27,38,36,37,35,34,33,5]],[1,[]],[4,[]],[10,[]],[9,[39,40,41,42]],[8,[]],[3,[]],[25,[]],[26,[]],[17,[]],[19,[]],[18,[]],[16,[]],[24,[]],[27,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[42,[]],[36,[]],[37,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,20,14,15,22,21,30,31,32,43,44,45,46,23,29,28,13,12,11]],[2,[]],[7,[]],[6,[]],[20,[]],[14,[]],[15,[]],[22,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[9,[39,40,41,42]]],[[39,[50,49,48]],[47,[47]]]]]",75.015998950705,165.03199790141,1,2,4,75.015998950705,165.03199790141,1,2,4,results/sol_best_C101_1.dat_A4_L120_pid2794.txt,results/sol_best_multi_C101_1.dat_A4_L120_pid2794.txt,C101_1.dat_A4_L120_r2.log,82.515998950705,0,0.396338764652,82.515998950705,0,0.396338764652
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,4.0,120.0,3,519,"[[[[0,[1,4,8,9,10,3,25,24,16,17,18,19,26,27,38,35,34,36,37,33,5]],[1,[]],[4,[]],[8,[]],[9,[]],[10,[39,40,41,42]],[3,[]],[25,[]],[24,[]],[16,[]],[17,[]],[18,[]],[19,[]],[39,[50,49,48]],[26,[]],[27,[]],[40,[]],[41,[]],[38,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[36,[]],[37,[]],[33,[]],[5,[]]],[[0,[6,7,2,14,20,21,15,22,30,31,32,23,29,28,13,12,11]],[6,[]],[7,[]],[2,[]],[14,[]],[20,[]],[21,[47]],[15,[]],[22,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[10,[39,40,41,42]]],[[21,[47]],[39,[50,49,48]]],[[43,[43,44,45,46]]]]]",519,"[[[[0,[1,4,8,9,10,3,25,24,16,17,18,19,26,27,38,35,34,36,37,33,5]],[1,[]],[4,[]],[8,[]],[9,[]],[10,[39,40,41,42]],[3,[]],[25,[]],[24,[]],[16,[]],[17,[]],[18,[]],[19,[]],[39,[50,49,48]],[26,[]],[27,[]],[40,[]],[41,[]],[38,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[36,[]],[37,[]],[33,[]],[5,[]]],[[0,[6,7,2,14,20,22,15,21,30,31,32,23,29,28,13,12,11]],[6,[]],[7,[]],[2,[]],[14,[]],[20,[]],[22,[47]],[15,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[10,[39,40,41,42]]],[[22,[47]],[39,[50,49,48]]],[[43,[43,44,45,46]]]]]",65.089070955302,215.267212865907,1,3,4,63.99783709009,211.993511270268,1,3,4,results/sol_best_C101_1.dat_A4_L120_pid2795.txt,results/sol_best_multi_C101_1.dat_A4_L120_pid2795.txt,C101_1.dat_A4_L120_r3.log,71.755737621969,2.399042995794,0.405593684077,70.664503756756,3.399042995794,0.132307969164
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,60.0,1,538,"[[[[0,[1,3,4,8,9,10,33,34,35,48,49,50,42,36,37,38,41,40,27,39,19,18,17,26,24,25,16]],[1,[]],[3,[]],[4,[]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[35,[]],[48,[]],[49,[]],[50,[]],[42,[]],[36,[]],[37,[]],[38,[]],[41,[]],[40,[]],[27,[]],[39,[]],[19,[]],[18,[]],[17,[]],[26,[]],[24,[]],[25,[]],[16,[]]],[[0,[2,5,6,7,30,31,32,47,43,44,45,46,23,22,21,20,14,15,29,28,13,12,11]],[2,[]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[21,[]],[20,[]],[14,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[]]",595,"[[[[0,[1,3,8,9,10,33,34,36,37,38,42,49,50,48,35,40,39,19,18,17,27,26,41,24,16]],[1,[]],[3,[]],[4,[4]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[36,[]],[37,[]],[38,[]],[42,[]],[49,[]],[50,[]],[48,[]],[35,[]],[40,[]],[39,[]],[19,[]],[18,[]],[17,[]],[27,[]],[26,[]],[41,[]],[24,[]],[16,[]]],[[0,[2,5,6,7,30,31,32,47,43,44,45,46,23,22,21,20,14,15,29,28,13,12,11]],[2,[]],[25,[25]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[21,[]],[20,[]],[14,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[4,[4]],[25,[25]]]]]",0,0,0,0,0,55.209372712299,65.209372712299,1,1,2,results/sol_best_C101_1.dat_A8_L60_pid2788.txt,results/sol_best_multi_C101_1.dat_A8_L60_pid2788.txt,C101_1.dat_A8_L60_r1.log,0,0,0,65.209372712299,0,1.5
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,60.0,2,538,"[[[[0,[1,3,4,8,9,10,33,34,35,48,49,50,42,36,37,38,41,40,27,39,19,18,17,26,24,25,16]],[1,[]],[3,[]],[4,[]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[35,[]],[48,[]],[49,[]],[50,[]],[42,[]],[36,[]],[37,[]],[38,[]],[41,[]],[40,[]],[27,[]],[39,[]],[19,[]],[18,[]],[17,[]],[26,[]],[24,[]],[25,[]],[16,[]]],[[0,[2,5,6,7,30,31,32,47,43,44,45,46,23,22,21,20,14,15,29,28,13,12,11]],[2,[]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[21,[]],[20,[]],[14,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[]]",595,"[[[[0,[1,3,8,9,10,33,34,36,37,38,42,49,50,48,35,40,39,19,18,17,27,26,41,24,16]],[1,[]],[3,[]],[4,[4]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[36,[]],[37,[]],[38,[]],[42,[]],[49,[]],[50,[]],[48,[]],[35,[]],[40,[]],[39,[]],[19,[]],[18,[]],[17,[]],[27,[]],[26,[]],[41,[]],[24,[]],[16,[]]],[[0,[2,5,6,7,30,31,32,47,43,44,45,46,23,22,21,20,14,15,29,28,13,12,11]],[2,[]],[25,[25]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[21,[]],[20,[]],[14,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[4,[4]],[25,[25]]]]]",0,0,0,0,0,55.209372712299,65.209372712299,1,1,2,results/sol_best_C101_1.dat_A8_L60_pid2790.txt,results/sol_best_multi_C101_1.dat_A8_L60_pid2790.txt,C101_1.dat_A8_L60_r2.log,0,0,0,65.209372712299,0,1.5
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,60.0,3,574,"[[[[0,[2,3,4,8,9,10,33,34,37,36,50,49,48,35,42,38,41,26,17,18,19,39,27,40,24,1]],[2,[]],[3,[]],[4,[]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[37,[]],[36,[]],[50,[]],[49,[]],[48,[]],[35,[]],[42,[]],[38,[]],[41,[]],[26,[]],[17,[]],[18,[]],[19,[]],[39,[]],[27,[]],[40,[]],[24,[]],[1,[]]],[[0,[16,25,5,6,7,30,31,32,47,43,44,45,46,21,20,22,23,15,29,28,13,12,11,14]],[16,[]],[25,[]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[21,[]],[20,[]],[22,[]],[23,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]],[14,[]]]],[]]",595,"[[[[0,[1,3,8,9,10,33,34,36,37,38,42,49,50,48,35,40,39,19,18,17,27,26,41,24,16]],[1,[]],[3,[]],[4,[4]],[8,[]],[9,[]],[10,[]],[33,[]],[34,[]],[36,[]],[37,[]],[38,[]],[42,[]],[49,[]],[50,[]],[48,[]],[35,[]],[40,[]],[39,[]],[19,[]],[18,[]],[17,[]],[27,[]],[26,[]],[41,[]],[24,[]],[16,[]]],[[0,[2,5,6,7,30,31,32,47,43,44,45,46,23,22,21,20,14,15,29,28,13,12,11]],[2,[]],[25,[25]],[5,[]],[6,[]],[7,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[21,[]],[20,[]],[14,[]],[15,[]],[29,[]],[28,[]],[13,[]],[12,[]],[11,[]]]],[[[4,[4]],[25,[25]]]]]",0,0,0,0,0,55.209372712299,65.209372712299,1,1,2,results/sol_best_C101_1.dat_A8_L60_pid2791.txt,results/sol_best_multi_C101_1.dat_A8_L60_pid2791.txt,C101_1.dat_A8_L60_r3.log,0,0,0,65.209372712299,0,1.5
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,90.0,1,566.117242768624,"[[[[0,[10,9,8,4,3,1,17,18,19,27,26,24,25,16,38,37,36,35,34,33,5]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[17,[]],[18,[39,40,41,42]],[19,[]],[27,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[2,[]],[7,[47]],[6,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[7,[47]],[18,[39,40,41,42]]],[[39,[50,49,48]]]]]",566.117242768624,"[[[[0,[10,9,8,4,3,1,17,18,19,27,26,24,25,16,38,37,36,35,34,33,5]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[17,[]],[18,[39,40,41,42]],[19,[]],[27,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[2,[]],[7,[47]],[6,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[7,[47]],[18,[39,40,41,42]]],[[39,[50,49,48]]]]]",56.881430074673,128.762860149346,1,2,4,56.881430074673,128.762860149346,1,2,4,results/sol_best_C101_1.dat_A8_L90_pid2788.txt,results/sol_best_multi_C101_1.dat_A8_L90_pid2788.txt,C101_1.dat_A8_L90_r1.log,64.381430074673,0.705747589541,3.852983217332,64.381430074673,0.705747589541,3.852983217332
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,90.0,2,566.117242768624,"[[[[0,[10,9,8,4,3,1,27,19,18,17,26,24,25,16,38,37,36,35,34,33,5]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[27,[]],[19,[39,40,41,42]],[18,[]],[17,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[2,[]],[7,[47]],[6,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[7,[47]],[19,[39,40,41,42]]],[[39,[50,49,48]]]]]",566.117242768624,"[[[[0,[10,9,8,4,3,1,27,19,18,17,26,24,25,16,38,37,36,35,34,33,5]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[27,[]],[19,[39,40,41,42]],[18,[]],[17,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]],[5,[]]],[[0,[2,7,6,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[2,[]],[7,[47]],[6,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[7,[47]],[19,[39,40,41,42]]],[[39,[50,49,48]]]]]",59.848423292582,134.696846585164,1,2,4,59.848423292582,134.696846585164,1,2,4,results/sol_best_C101_1.dat_A8_L90_pid2790.txt,results/sol_best_multi_C101_1.dat_A8_L90_pid2790.txt,C101_1.dat_A8_L90_r2.log,67.348423292582,0.705747589541,4.607609686364,67.348423292582,0.705747589541,4.607609686364
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,90.0,3,572,"[[[[0,[10,9,8,4,3,1,19,18,17,27,26,24,25,16,38,37,36,35,34,33]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[19,[]],[18,[39,40,41,42]],[17,[]],[27,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[5,7,6,2,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[5,[47]],[7,[]],[6,[]],[2,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[5,[47]],[18,[39,40,41,42]]],[[39,[50,49,48]]]]]",572,"[[[[0,[10,9,8,4,3,1,19,18,17,27,26,24,25,16,38,37,36,35,34,33]],[10,[]],[9,[]],[8,[]],[4,[]],[3,[]],[1,[]],[19,[]],[18,[39,40,41,42]],[17,[]],[27,[]],[26,[]],[24,[]],[25,[]],[16,[]],[39,[50,49,48]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[5,7,6,2,15,29,28,14,20,21,30,31,32,43,44,45,46,23,22,13,12,11]],[5,[47]],[7,[]],[6,[]],[2,[]],[15,[]],[29,[]],[28,[]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[]],[43,[]],[44,[]],[45,[]],[46,[]],[23,[]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[5,[47]],[18,[39,40,41,42]]],[[39,[50,49,48]]]]]",60.881430074673,136.762860149346,1,2,4,60.881430074673,136.762860149346,1,2,4,results/sol_best_C101_1.dat_A8_L90_pid2791.txt,results/sol_best_multi_C101_1.dat_A8_L90_pid2791.txt,C101_1.dat_A8_L90_r3.log,68.381430074673,2.666666666667,8.136246572675,68.381430074673,2.666666666667,8.136246572675
18,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,120.0,1,,"[[[[0,[10,9,8,4,3,1,5,7]],[10,[19,18,17,16]],[9,[]],[8,[]],[4,[]],[3,[24,25,27,26]],[1,[]],[5,[]],[7,[]],[24,[]],[25,[]],[16,[]],[17,[]],[18,[]],[19,[]],[26,[38,37,36,35,34,33]],[27,[]],[39,[50,49,48,39,41,42]],[40,[40]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[15,13,12,11]],[6,[6]],[2,[2]],[15,[29,28,30,31,32,20,21,22]],[29,[]],[28,[14]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[23]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[6,[6]],[10,[19,18,17,16]]],[[3,[24,25,27,26]],[2,[2]]],[[40,[40]]],[[15,[29,28,30,31,32,20,21,22]]],[[28,[14]]],[[39,[50,49,48,39,41,42]],[47,[47]]],[[26,[38,37,36,35,34,33]]],[[43,[43,44,45,46]]],[[23,[23]]]]]",,"[[[[0,[10,9,8,4,3,1,5,7]],[10,[19,18,17,16]],[9,[]],[8,[]],[4,[]],[3,[24,25,27,26]],[1,[]],[5,[]],[7,[]],[24,[]],[25,[]],[16,[]],[17,[]],[18,[]],[19,[]],[26,[38,37,36,35,34,33]],[27,[]],[39,[50,49,48,39,41,42]],[40,[40]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[15,13,12,11]],[6,[6]],[2,[2]],[15,[29,28,30,31,32,20,21,22]],[29,[]],[28,[14]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[23]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[6,[6]],[10,[19,18,17,16]]],[[3,[24,25,27,26]],[2,[2]]],[[40,[40]]],[[15,[29,28,30,31,32,20,21,22]]],[[28,[14]]],[[39,[50,49,48,39,41,42]],[47,[47]]],[[26,[38,37,36,35,34,33]]],[[43,[43,44,45,46]]],[[23,[23]]]]]",,,,,,222.69540274291137,2004.2586246862022,3,9,4.222222222222222,results/sol_best_C101_1.dat_A8_L120_pid2788.txt,results/sol_best_multi_C101_1.dat_A8_L120_pid2788.txt,C101_1.dat_A8_L120_r1.log,,,,,,
18,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.dat,8.0,120.0,2,,"[[[[0,[10,9,8,4,3,1,5,7]],[10,[19,18,17,16]],[9,[]],[8,[]],[4,[]],[3,[24,25,27,26]],[1,[]],[5,[]],[7,[]],[24,[]],[25,[]],[16,[]],[17,[]],[18,[]],[19,[]],[26,[38,37,36,35,34,33]],[27,[]],[39,[50,49,48,39,41,42]],[40,[40]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[15,13,12,11]],[6,[6]],[2,[2]],[15,[29,28,30,31,32,20,21,22]],[29,[]],[28,[14]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[23]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[6,[6]],[10,[19,18,17,16]]],[[3,[24,25,27,26]],[2,[2]]],[[40,[40]]],[[15,[29,28,30,31,32,20,21,22]]],[[28,[14]]],[[39,[50,49,48,39,41,42]],[47,[47]]],[[26,[38,37,36,35,34,33]]],[[43,[43,44,45,46]]],[[23,[23]]]]]",,"[[[[0,[10,9,8,4,3,1,5,7]],[10,[19,18,17,16]],[9,[]],[8,[]],[4,[]],[3,[24,25,27,26]],[1,[]],[5,[]],[7,[]],[24,[]],[25,[]],[16,[]],[17,[]],[18,[]],[19,[]],[26,[38,37,36,35,34,33]],[27,[]],[39,[50,49,48,39,41,42]],[40,[40]],[41,[]],[38,[]],[37,[]],[36,[]],[42,[]],[50,[]],[49,[]],[48,[]],[35,[]],[34,[]],[33,[]]],[[0,[15,13,12,11]],[6,[6]],[2,[2]],[15,[29,28,30,31,32,20,21,22]],[29,[]],[28,[14]],[14,[]],[20,[]],[21,[]],[30,[]],[31,[]],[32,[]],[47,[47]],[43,[43,44,45,46]],[44,[]],[45,[]],[46,[]],[23,[23]],[22,[]],[13,[]],[12,[]],[11,[]]]],[[[6,[6]],[10,[19,18,17,16]]],[[3,[24,25,27,26]],[2,[2]]],[[40,[40]]],[[15,[29,28,30,31,32,20,21,22]]],[[28,[14]]],[[39,[50,49,48,39,41,42]],[47,[47]]],[[26,[38,37,36,35,34,33]]],[[43,[43,44,45,46]]],[[23,[23]]]]]",,,,,,222.69540274291137,2004.2586246862022,3,9,4.222222222222222,results/sol_best_C101_1.dat_A8_L120_pid2790.txt,results/sol_best_multi_C101_1.dat_A8_L120_pid2790.txt,C101_1.dat_A8_L120_r2.log,,,,,,
